FECHA_CORTE;CODIGO_ORDEN;ANIO;CONVENIO;TIPO_SUBVENCION;TIPO_CONVOCATORIA;CONVOCATORIA;ESQUEMA_FINANCIERO;ENTIDAD_EJECUTORA_SUBVENCIONADO;TIPO_ENTIDAD ;SEXO;DESCRIPCION;MONEDA;MONTO;IMPORTE_FONDECYT ;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO
20240530;01031-2015;2015;ERANet-LAC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;ERANet-LAC - EF-035 - EraNet-Lac - 2014-01;E035 - ERANet LAC - Proyectos de Investigación Colaborativa;WAIRA ENERGIA S.A.C.;EMPRESA;MASCULINO;Efficient energy management industrial microgrids with high penetration of PV technology;EURO;52140.00;182490.00;LIMA;LIMA;SAN BORJA;150130
20240530;01034-2015;2015;ERANet-LAC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;ERANet-LAC - EF-035 - EraNet-Lac - 2014-01;E035 - ERANet LAC - Proyectos de Investigación Colaborativa;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Recognition of the primary infection by Pheumocystis in infants: a silent threat to public health;EURO;100000.00;350000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01037-2015;2015;ERANet-LAC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;ERANet-LAC - EF-035 - EraNet-Lac - 2014-01;E035 - ERANet LAC - Proyectos de Investigación Colaborativa;UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS;UNIVERSIDAD;MASCULINO;Detecting drug resistant Mycobacterium Tuberculosis with low cost next generation technology ;EURO;49943.00;174800.50;LIMA;LIMA;SAN BORJA;150130
20240530;01040-2015;2015;ERANet-LAC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;ERANet-LAC - EF-035 - EraNet-Lac - 2014-01;E035 - ERANet LAC - Proyectos de Investigación Colaborativa;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;"Screening marine microalgae and terrestrial bacteria; in search of novel compounds of potential medicinal and other industrial values";EURO;100000.00;350000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01043-2015;2015;ERANet-LAC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;ERANet-LAC - EF-035 - EraNet-Lac - 2014-01;E035 - ERANet LAC - Proyectos de Investigación Colaborativa;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Detecting drug resistant Mycobacterium Tuberculosis with low cost next generation technology ;EURO;70000.00;245000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01067-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-042 - Proyectos con Areas Prioritarias Regionales - 2015-01;E042 - Proyectos en Areas Prioritarias Regionales;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;UNIVERSIDAD;FEMENINO;Diseño científico, legal y financiero del Instituto científico del Agua - ICA;S/.;1000000.00;1000000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01070-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Co-administración de inhibidores de la glicoproteína-p como alternativa terapéutica en el tratamiento contra la epilepsia;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01073-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;FEMENINO;Diseño, caracterización y evaluación de sistemas liposomales a base de macamidas, vectorizados hacia el sistema nervioso central para el tratamiento de la epilepsia;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01076-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Identificacion y evalución de los polimorfismos de nucleotido único (SNPs) MDR1 y CITOCROMO P450 CYP3A4 Y CY2C9, en la resistencia a fármacos antiepilépticos en pacientes peruanos;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01079-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO GEOFISICO DEL PERU;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Influencia de los páramos en la erosión y conservación de suelos andinos, e identificación de su rol en la regulación del recurso hídrico en grandes ciudades alto andinas;S/.;379810.00;379810.00;LIMA;LIMA;SAN BORJA;150130
20240530;01082-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;UNIVERSIDAD;MASCULINO;Tratamiento biotecnológico con enzimas termoestables bacterianas para el destinado del papel periódico y de oficina en su proceso de reciclado;S/.;156000.00;156000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01085-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO GEOFISICO DEL PERU;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Estudio de la deformación de la corteza terrestre y estimación del acoplamiento intersísmico a partir de mediciones geodésicas, para evaluar el potencial sísmico en la zona de subducción Centro Norte de Perú;S/.;398245.00;398245.00;LIMA;LIMA;SAN BORJA;150130
20240530;01088-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA;UNIVERSIDAD;MASCULINO;Estrategias tecnológicas para reducir el contenido de cadmio en las almendras del cultivo de cacao;S/.;399956.00;399956.00;LIMA;LIMA;SAN BORJA;150130
20240530;01091-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO GEOFISICO DEL PERU;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Observaciones astronómicas de precisión con telescopio robótico en el observatorio de Huancayo;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01094-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD DE LIMA;UNIVERSIDAD;MASCULINO;Desarrollo de un prototipo de reactor fotocatalítico solar de alta turbulencia con nano partículas de TiO2 inmovilizadas en acero para desinfección de agua de uso agrícola;S/.;280745.00;280745.00;LIMA;LIMA;SAN BORJA;150130
20240530;01097-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;CENTRO DE FERTILIDAD Y REPRODUCCION ASISTIDA S.A.C.;EMPRESA;MASCULINO;Maduración in vitro de ovocitos como tratamiento alternativo para pacientes con estrés oxidativo ovárico;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01100-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD DE LIMA;UNIVERSIDAD;MASCULINO;Nuevos procesos fotoelectroquímicos con materiales nanoestructurados para la eliminación de contaminantes orgánicos en medios acuosos;S/.;375400.00;375400.00;LIMA;LIMA;SAN BORJA;150130
20240530;01103-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PRIVADA ANTENOR ORREGO;UNIVERSIDAD;MASCULINO;Desarrollo y producción de nano partículas de quitosano a partir de residuos de langostino con potencial aplicación en angiografía por resonancia magnética (AMR);S/.;351743.80;351743.80;LIMA;LIMA;SAN BORJA;150130
20240530;01106-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PRIVADA ANTENOR ORREGO;UNIVERSIDAD;MASCULINO;Eficacia de inhibidores de proteasas obtenidos a partir de plantas endémicas del Perú como control biológico de la Cochinilla harinosa (hemiptera: pseudococcidae) que afecta el cultivo de vid (Vitis vinifera) del departamento de Piura;S/.;395836.00;395836.00;LIMA;LIMA;SAN BORJA;150130
20240530;01108-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Búsqueda de nuevas moléculas antibióticas aisladas de la diversidad microbiana del intestino de una mosca peruana saprófaga;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01111-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Ecofisiología de Lepidium meyenii walp. (maca): Influencia del estrés térmico, hídrico, la altitud y la disposición del suelo sobre el desempeño de semillas procedentes de hipocótilos de diferente color;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01114-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Hacia el desarrollo de pruebas rápidas para la detección de Sapovirus. Etapa I : Identificación de genogrupos y diseño de partículas tipo virus (Viral Like Particles- VLPS);S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01117-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Generación de una plataforma proteómica de alta procesividad para la identificación de nanocuerpos recombinantes de alpaca generados contra antígenos de relevancia biomédica;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01120-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Evaluación de chalconas contra el parásito intracelular leishmania;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01123-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Celdas microbianas productoras de bioelectricidad aplicadas al tratamiento de aguas ácidas: Evaluación de electrodos y cultivos microbianos;S/.;381195.00;381195.00;LIMA;LIMA;SAN BORJA;150130
20240530;01126-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Producción y ensayo de nuevos antibióticos mediante combinatoria genética y el desarrollo de una bacteria bi-funcional E.coli-M.tuberculosis;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01129-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Desarrollo de un biosensor en base a partículas magnéticas para el diagnóstico de neurocisticercosis humana;S/.;330160.00;330160.00;LIMA;LIMA;SAN BORJA;150130
20240530;01132-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Estudio básico de neuroproteccion y reparación de la memoria y aprendizaje  por el uso de antioxidantes y  frecuencia de ritmo theta  en  trauma craneoencefálico, neurodegeneración y alzheimer;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01135-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;MASCULINO;Prototipo de laboratorio centinela para controlar la resistencia de Helicobacter pylori a los antibióticos en el Perú;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01138-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Uso de Uncaria tormentosa y U. guianensis como un antiinflamatorio para el tratamiento de la neurocisticercosis, usando un modelo animal;S/.;399848.00;399848.00;LIMA;LIMA;SAN BORJA;150130
20240530;01141-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Uso potencial del epitome inmunogénico Alpha Galactosyl (α-Gal) acoplado a partículas virales (Qβ-VLP) para el diagnóstico de la enfermedad de Chagas;S/.;360800.00;360800.00;LIMA;LIMA;SAN BORJA;150130
20240530;01144-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;MASCULINO;Mucílagos de Linum usitatissimum y  Chondracanthus chamissoi como inhibidores de corrosión verde para los aceros ASTM A192, ASTIM A335 grado P11 y ASTM A335 grado P22 en solución de HCl 1m con temperaturas entre 25°C y 65°C;S/.;392409.00;392409.00;LIMA;LIMA;SAN BORJA;150130
20240530;01149-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;CONSULTORES Y CONTRATISTAS GENERALES S.A.C.;EMPRESA;MASCULINO;Desarrollo de tecnología para reducir drásticamente la energía y emisión de CO2 en la fabricación de cal y cemento;S/.;399137.60;399137.60;LIMA;LIMA;SAN BORJA;150130
20240530;01152-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-042 - Proyectos con Areas Prioritarias Regionales - 2015-01;E042 - Proyectos en Areas Prioritarias Regionales;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;MASCULINO;Estrategias y mecanismos para la gobernanza de los recursos del bosque modelo Pichanaki selva central del Perú ;S/.;435795.00;435795.00;LIMA;LIMA;SAN BORJA;150130
20240530;01155-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;MASCULINO;Evolución de los metabolitos primarios y secundarios (bioactivos y aromáticos–sensoriales), propiedades antioxiodante e hipoglucemiante durante la maduración de lúcuma (Pouteria lucuma) en condiciones ambientales y controladas;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01158-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;MASCULINO;Establecimiento de un mapa físico preliminar de marcadores moleculares de polimorfismo de nucleótido simple (SNP) en alpaca (Vicugna pacos) en base a información obtenida con un chip de bovinos (Bovine HD genotyping BeadChip);S/.;398680.00;398680.00;LIMA;LIMA;SAN BORJA;150130
20240530;01161-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;FEMENINO;Extracción del licopeno de tomate (Licopersicum e.)  y su aplicación como antioxidante al aceite de linaza (Linum usitatissimum);S/.;105600.00;105600.00;LIMA;LIMA;SAN BORJA;150130
20240530;01164-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD DE PIURA;UNIVERSIDAD;MASCULINO;Mejoras innovadoras de equipos de tratamiento hidrotérmico del mango que cumplen con los protocolos fitosanitarios de exportación a los mercados de Japón y Estados Unidos en el valle de San Lorenzo-Piura;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01167-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE INGENIERIA;UNIVERSIDAD;MASCULINO;Instrumentos de diseño y mantenimiento de sistemas de flujo de transporte urbano utilizando computación de alto rendimiento y tecnologías bigdata;S/.;399986.10;399986.10;LIMA;LIMA;SAN BORJA;150130
20240530;01170-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;FEMENINO;Diversidad de macro algas de la costa central del Perú usando códigos de barras de ADN, en la perspectivas de sus usos potenciales y aplicaciones biotecnológicas;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01173-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD DE PIURA;UNIVERSIDAD;MASCULINO;Identificación energética de la producción de syngas utilizando un gasificador de lecho fluidizado de diferentes tipos de residuos de biomasa con fines de aprovechamiento térmico o eléctrico;S/.;398800.00;398800.00;LIMA;LIMA;SAN BORJA;150130
20240530;01176-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD DE PIURA;UNIVERSIDAD;MASCULINO;Implementación de un sistema de producción de biogas para la validación del potencial energético de la biomasa en aplicaciones domésticas en zonas rurales de la región Piura a partir del tratamiento de sus residuos orgánicos;S/.;398600.00;398600.00;LIMA;LIMA;SAN BORJA;150130
20240530;01179-2015;2015;FOMITEC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-031 - 031 Circulos de Investigacion en Ciencia y Tecnologia - 2015-01;E031 - Circulos de Investigación en Ciencia y Tecnología;INCA´BIOTEC S.A.C.;EMPRESA;MASCULINO;Círculo de investigación en biotecnología molecular para el desarrollo y la sostenibilidad de los sectores acuícolas del Perú;S/.;1500000.00;1500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01182-2015;2015;FOMITEC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-031 - 031 Circulos de Investigacion en Ciencia y Tecnologia - 2015-01;E031 - Circulos de Investigación en Ciencia y Tecnología;FUND. PARA EL DES. SOSTENIBLE DE LA AMAZ;ONG;MASCULINO;Círculo de Estudios de plantas medicinales pocedentes de la Amazonía Peruana;S/.;1500000.00;1500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01185-2015;2015;FOMITEC;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-031 - 031 Circulos de Investigacion en Ciencia y Tecnologia - 2015-01;E031 - Circulos de Investigación en Ciencia y Tecnología;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Biodiversidad y Gastronomía;S/.;1499880.00;1499880.00;LIMA;LIMA;SAN BORJA;150130
20240530;01188-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO NACIONAL DE SALUD;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Epidemiología molecular y genética de la  salmonelosis multirresistente;S/.;399997.00;399997.00;LIMA;LIMA;SAN BORJA;150130
20240530;01191-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO NACIONAL DE SALUD;INSTITUTO DE INVESTIGACIÓN;FEMENINO;Caracterización molecular de Giardia spp y su relación con el perfil de resistencia antiparasitaria en hospitales de referencia nacional de Lima-Perú;S/.;350000.00;350000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01194-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Estudio mecánico cuántico de los compuestos presentes en la quinua (Chenopodium quinoa) con potencial actividad antioxidantes mediante teoría funcional de la densidad y la determinación de relaciones entre su estructura y reactividad (QSAR);S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01197-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Estudio mediante simulación de dinámica molecular y QMMM de las profilinas humanas y vegetales que desencadenan reacciones alergénicas al polen;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01200-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;FEMENINO;Estudio de la reactividad de ciclotidos para el potencial uso en tratamientos del alzheimer, mediante técnicas mixtas de mecánica cuántica y molecular (QMMM);S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01203-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Estudio mediante química computacional para la elucidación de las propiedades fisicoquímicas, cinéticas y de reactividad del 3-amino-1-hidroxi-3,4-dihidroquinolin-2(1h)-ona y sus derivados, orientado al diseño de fármacos para la esquizofrenia;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01206-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Obtención de trazas de fibra de carbono a partir de metano soportado en catalizadores metálicos;S/.;323778.80;323778.80;LIMA;LIMA;SAN BORJA;150130
20240530;01209-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA SAN PABLO;UNIVERSIDAD;MASCULINO;Generación de modelos tridimensionales de huesos humanos para fines de exploración y cuantificación ósea;S/.;369000.00;369000.00;LIMA;LIMA;SAN BORJA;150130
20240530;01211-2015;2015;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;EF-041 - Proyectos de investigación básica y aplicada ;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA SAN PABLO;UNIVERSIDAD;MASCULINO;Implementación de un sistema de medidas termo mecánicas para el estudio del comportamiento plástico de compuestos geo poliméricos basados en relaves mineros;S/.;399980.00;399980.00;LIMA;LIMA;SAN BORJA;150130
